date,reference,country,title,author,is_gov,word_count,body,central_bank,year,language,vader_polarity,lm_polarity,finbert_polarity,boe_speech,fed_speech,fsr,mpr,ftse_250,base_rate,brent_price,cpi,euro,ftse_100,gdp_million,gold_price,avg_house_price,1_mo_bond,10_yr_bond,2_yr_bond,unemployment,usd,wage_growth
2020-10-21,r201021a_BOE,United Kingdom,The monetary policy toolbox in the UK,Ramsden,False,4042,BOE,Bank of England,2020,en,0.9988,-0.299363055418069,-0.16122222,True,True,False,False,17787.80078,0.1,43.04000092,0.7,1.094799995,5776.5,538694,1930,243575.4827,0.014,0.243,-0.042,5.2,1.3144,3.6
2020-10-22,r201021a_BOE,United Kingdom,The monetary policy toolbox in the UK,Ramsden,False,4042,BOE,Bank of England,2020,en,0.9988,-0.299363055418069,-0.16122222,False,False,False,False,17894.40039,0.1,42.79000092,0.7,1.107660055,5785.700195,538694,1905,243575.4827,0.015,0.283,-0.022,5.2,1.3081,3.6
2020-10-23,r201021a_BOE,United Kingdom,The monetary policy toolbox in the UK,Ramsden,False,4042,BOE,Bank of England,2020,en,0.9988,-0.299363055418069,-0.16122222,False,False,False,False,18109.59961,0.1,42.79999924,0.7,1.106750011,5860.299805,538694,1905,243575.4827,0.015,0.281,-0.026,5.2,1.304,3.6
2020-10-26,r201026a_BOE,United Kingdom,Is home working good for you?,Haldane,False,34553,BOE,Bank of England,2020,en,1.0,0.171232876595045,0.26026702,True,False,False,False,17853.30078,0.1,41.63000107,0.7,1.101619959,5792.0,538694,1906,243575.4827,0.017,0.277,-0.027,5.2,1.3023,3.6
2020-10-26,r201026b_BOE,United Kingdom,"Response, and recovery: fintech during the Covid crisis and beyond",Mutton,False,22738,BOE,Bank of England,2020,en,1.0,0.13281919440204,-0.062328763,True,False,False,False,17853.30078,0.1,41.63000107,0.7,1.101619959,5792.0,538694,1906,243575.4827,0.017,0.277,-0.027,5.2,1.3023,3.6
2020-10-27,r201026b_BOE,United Kingdom,"Response, and recovery: fintech during the Covid crisis and beyond",Mutton,False,22738,BOE,Bank of England,2020,en,1.0,0.13281919440204,-0.062328763,False,False,False,False,17587.69922,0.1,41.47000122,0.7,1.102049947,5729.0,538694,1912,243575.4827,0.027,0.234,-0.043,5.2,1.3043,3.6
2020-10-28,r201026b_BOE,United Kingdom,"Response, and recovery: fintech during the Covid crisis and beyond",Mutton,False,22738,BOE,Bank of England,2020,en,1.0,0.13281919440204,-0.062328763,False,False,False,False,17248.90039,0.1,40.70999908,0.7,1.105900049,5582.799805,538694,1879,243575.4827,0.028,0.214,-0.054,5.2,1.2981,3.6
2020-10-29,r201026b_BOE,United Kingdom,"Response, and recovery: fintech during the Covid crisis and beyond",Mutton,False,22738,BOE,Bank of England,2020,en,1.0,0.13281919440204,-0.062328763,False,False,False,False,17177.69922,0.1,39.5,0.7,1.105540037,5581.799805,538694,1868,243575.4827,0.015,0.224,-0.047,5.2,1.2926,3.6
2020-10-30,r201026b_BOE,United Kingdom,"Response, and recovery: fintech during the Covid crisis and beyond",Mutton,False,22738,BOE,Bank of England,2020,en,1.0,0.13281919440204,-0.062328763,False,False,False,False,17214.40039,0.1,38.02000046,0.7,1.107200027,5577.299805,538694,1880,243575.4827,0.015,0.263,-0.024,5.2,1.2941,3.6
2020-11-02,r201026b_BOE,United Kingdom,"Response, and recovery: fintech during the Covid crisis and beyond",Mutton,False,22738,BOE,Bank of England,2020,en,1.0,0.13281919440204,-0.062328763,False,False,False,False,17180.5,0.1,37.45999908,0.3,1.110209942,5655.0,538694,1893,246064.9811,0.017,0.22,-0.066,5.3,1.2912,4.2
2020-11-03,r201026b_BOE,United Kingdom,"Response, and recovery: fintech during the Covid crisis and beyond",Mutton,False,22738,BOE,Bank of England,2020,en,1.0,0.13281919440204,-0.062328763,False,False,False,False,17491.69922,0.1,40.43999863,0.3,1.109899998,5786.799805,538694,1910,246064.9811,0.014,0.275,-0.031,5.3,1.3058,4.2
2020-11-04,r201026b_BOE,United Kingdom,"Response, and recovery: fintech during the Covid crisis and beyond",Mutton,False,22738,BOE,Bank of England,2020,en,1.0,0.13281919440204,-0.062328763,False,False,False,False,17796.09961,0.1,41.34000015,0.3,1.115309954,5883.299805,538694,1896,246064.9811,0.028,0.208,-0.066,5.3,1.2985,4.2
2020-11-05,r201026b_BOE,United Kingdom,"Response, and recovery: fintech during the Covid crisis and beyond",Mutton,False,22738,BOE,Bank of England,2020,en,1.0,0.13281919440204,-0.062328763,False,False,False,True,17928.5,0.1,41.52000046,0.3,1.104959965,5906.200195,538694,1947,246064.9811,0.015,0.236,-0.006,5.3,1.3142,4.2
2020-11-06,r201026b_BOE,United Kingdom,"Response, and recovery: fintech during the Covid crisis and beyond",Mutton,False,22738,BOE,Bank of England,2020,en,1.0,0.13281919440204,-0.062328763,False,False,False,False,17917.80078,0.1,40.77999878,0.3,1.111709952,5910.0,538694,1952,246064.9811,0.03,0.277,0.007,5.3,1.3156,4.2
2020-11-09,r201109a_BOE,United Kingdom,The time to push ahead on tackling climate change,Bailey,True,1880,BOE,Bank of England,2020,en,0.9988,-0.153846150887574,-0.031865075,True,False,False,False,18850.40039,0.1,43.49000168,0.3,1.108150005,6186.299805,538694,1854,246064.9811,-0.039,0.375,0.008,5.3,1.3163,4.2
2020-11-10,r201109a_BOE,United Kingdom,The time to push ahead on tackling climate change,Bailey,True,1880,BOE,Bank of England,2020,en,0.9988,-0.153846150887574,-0.031865075,False,True,False,False,19028.30078,0.1,44.06999969,0.3,1.113639951,6296.899902,538694,1876,246064.9811,-0.034,0.402,0.012,5.3,1.3271,4.2
2020-11-11,r201109a_BOE,United Kingdom,The time to push ahead on tackling climate change,Bailey,True,1880,BOE,Bank of England,2020,en,0.9988,-0.153846150887574,-0.031865075,False,False,False,False,19340.19922,0.1,45.31000137,0.3,1.121930003,6382.100098,538694,1862,246064.9811,-0.034,0.415,0.011,5.3,1.3221,4.2
2020-11-12,r201112b_BOE,United Kingdom,The impact of leveraged investors on market liquidity and financial stability,Cunliffe,False,2400,BOE,Bank of England,2020,en,0.9993,-0.515527947108522,-0.16428784,True,False,False,False,19302.19922,0.1,44.47999954,0.3,1.122400045,6338.899902,538694,1873,246064.9811,0.015,0.351,-0.031,5.3,1.3114,4.2
2020-11-12,r201112a_BOE,United Kingdom,Strong and simple,Woods,False,3393,BOE,Bank of England,2020,en,0.9998,-0.219047616961451,0.16621906,True,False,False,False,19302.19922,0.1,44.47999954,0.3,1.122400045,6338.899902,538694,1873,246064.9811,0.015,0.351,-0.031,5.3,1.3114,4.2
2020-11-13,r201112a_BOE,United Kingdom,Strong and simple,Woods,False,3393,BOE,Bank of England,2020,en,0.9998,-0.219047616961451,0.16621906,False,False,False,False,19270.0,0.1,43.34000015,0.3,1.111520052,6316.399902,538694,1886,246064.9811,-0.03,0.34,-0.027,5.3,1.3186,4.2
2020-11-16,r201112a_BOE,United Kingdom,Strong and simple,Woods,False,3393,BOE,Bank of England,2020,en,0.9998,-0.219047616961451,0.16621906,False,True,False,False,19608.09961,0.1,44.68000031,0.3,1.116000056,6421.299805,538694,1888,246064.9811,-0.039,0.35,-0.022,5.3,1.3191,4.2
2020-11-17,r201117a_BOE,United Kingdom,The dash for cash and the liquidity multiplier: Lessons from March 2020,Kashyap,False,4188,BOE,Bank of England,2020,en,0.9989,-0.530120478734214,-0.11912761,True,True,False,False,19516.19922,0.1,44.22999954,0.3,1.114740014,6365.299805,538694,1885,246064.9811,-0.041,0.326,-0.026,5.3,1.3241,4.2
2020-11-17,r201117c_BOE,United Kingdom,The potential long-term effects of Covid,Ramsden,False,3923,BOE,Bank of England,2020,en,0.9975,-0.19999999875,-0.039093792,True,True,False,False,19516.19922,0.1,44.22999954,0.3,1.114740014,6365.299805,538694,1885,246064.9811,-0.041,0.326,-0.026,5.3,1.3241,4.2
2020-11-18,r201118a_BOE,United Kingdom,Seizing the opportunities from digital finance,Haldane,False,5545,BOE,Bank of England,2020,en,0.9999,-0.0801687760330431,0.19885729,True,False,False,False,19699.90039,0.1,44.88000107,0.3,1.117319942,6385.200195,538694,1874,246064.9811,-0.042,0.337,-0.019,5.3,1.3269,4.2
2020-11-19,r201118a_BOE,United Kingdom,Seizing the opportunities from digital finance,Haldane,False,5545,BOE,Bank of England,2020,en,0.9999,-0.0801687760330431,0.19885729,False,True,False,False,19506.5,0.1,44.58000183,0.3,1.118819952,6334.399902,538694,1862,246064.9811,-0.044,0.325,-0.018,5.3,1.3261,4.2
2020-11-20,r201118a_BOE,United Kingdom,Seizing the opportunities from digital finance,Haldane,False,5545,BOE,Bank of England,2020,en,0.9999,-0.0801687760330431,0.19885729,False,False,False,False,19507.0,0.1,45.18999863,0.3,1.11638999,6351.5,538694,1872,246064.9811,-0.061,0.305,-0.036,5.3,1.3282,4.2
2020-11-23,r201118a_BOE,United Kingdom,Seizing the opportunities from digital finance,Haldane,False,5545,BOE,Bank of England,2020,en,0.9999,-0.0801687760330431,0.19885729,False,False,False,False,19582.40039,0.1,46.11999893,0.3,1.121099949,6333.799805,538694,1838,246064.9811,0.026,0.321,-0.024,5.3,1.3323,4.2
2020-11-24,r201118a_BOE,United Kingdom,Seizing the opportunities from digital finance,Haldane,False,5545,BOE,Bank of England,2020,en,0.9999,-0.0801687760330431,0.19885729,False,False,False,False,19789.59961,0.1,48.02999878,0.3,1.124899983,6432.200195,538694,1805,246064.9811,-0.027,0.33,-0.01,5.3,1.3356,4.2
2020-11-25,r201118a_BOE,United Kingdom,Seizing the opportunities from digital finance,Haldane,False,5545,BOE,Bank of England,2020,en,0.9999,-0.0801687760330431,0.19885729,False,False,False,False,19569.40039,0.1,49.04999924,0.3,1.123049974,6391.100098,538694,1806,246064.9811,-0.028,0.318,-0.019,5.3,1.3382,4.2
2020-11-26,r201118a_BOE,United Kingdom,Seizing the opportunities from digital finance,Haldane,False,5545,BOE,Bank of England,2020,en,0.9999,-0.0801687760330431,0.19885729,False,False,False,False,19396.30078,0.1,49.04999924,0.3,1.122900009,6362.899902,538694,1788,246064.9811,-0.015,0.28,-0.038,5.3,1.3355,4.2
2020-11-27,r201118a_BOE,United Kingdom,Seizing the opportunities from digital finance,Haldane,False,5545,BOE,Bank of England,2020,en,0.9999,-0.0801687760330431,0.19885729,False,False,False,False,19462.69922,0.1,49.06999969,0.3,1.121019959,6367.600098,538694,1788,246064.9811,-0.015,0.285,-0.042,5.3,1.3314,4.2
2020-11-30,r201128a_BOE,United Kingdom,What has central bank independence ever done for us?,Haldane,False,5613,BOE,Bank of England,2020,en,0.9998,-0.0938775506372344,-0.031454194,False,False,False,False,19336.30078,0.1,47.95000076,0.3,1.113549948,6266.200195,538694,1781,246064.9811,-0.025,0.306,-0.018,5.3,1.3321,4.2
2020-12-01,r201128a_BOE,United Kingdom,What has central bank independence ever done for us?,Haldane,False,5613,BOE,Bank of England,2020,en,0.9998,-0.0938775506372344,-0.031454194,False,True,False,False,19844.80078,0.1,47.61000061,0.6,1.11706996,6384.700195,538694,1819,247983.412,-0.078,0.351,-0.003,5.2,1.3415,4.4
2020-12-02,r201202a_BOE,United Kingdom,Why Islamic finance has an important role to play in supporting the recovery from Covid,Hauser,False,2064,BOE,Bank of England,2020,en,0.9997,-0.435897430309007,0.38116446,True,False,False,False,19877.80078,0.1,48.75,0.6,1.111770034,6463.399902,538694,1830,247983.412,-0.078,0.355,-0.014,5.2,1.3363,4.4
2020-12-03,r201203a_BOE,United Kingdom,The fox and the hedgehog: preparing in a world of high risk and high uncertainty,Gerken,False,1987,BOE,Bank of England,2020,en,-0.9736,-0.439024384889946,0.07982723,True,False,False,False,20132.40039,0.1,48.93000031,0.6,1.103500009,6490.299805,538694,1841,247983.412,-0.078,0.324,-0.036,5.2,1.3452,4.4
2020-12-04,r201204a_BOE,United Kingdom,Some monetary policy options,Saunders,False,6298,BOE,Bank of England,2020,en,-0.9979,-0.277591972315745,-0.35497874,True,True,False,False,20182.69922,0.1,49.86000061,0.6,1.10710001,6550.200195,538694,1840,247983.412,0.015,0.353,-0.03,5.2,1.3437,4.4
2020-12-07,r201204a_BOE,United Kingdom,Some monetary policy options,Saunders,False,6298,BOE,Bank of England,2020,en,-0.9979,-0.277591972315745,-0.35497874,False,False,False,False,19929.69922,0.1,49.43000031,0.6,1.106760025,6555.399902,538694,1866,247983.412,0.017,0.283,-0.072,5.2,1.3376,4.4
2020-12-08,r201204a_BOE,United Kingdom,Some monetary policy options,Saunders,False,6298,BOE,Bank of England,2020,en,-0.9979,-0.277591972315745,-0.35497874,False,False,False,False,19870.5,0.1,49.0,0.6,1.102399945,6558.799805,538694,1875,247983.412,-0.054,0.259,-0.075,5.2,1.3353,4.4
2020-12-09,r201204a_BOE,United Kingdom,Some monetary policy options,Saunders,False,6298,BOE,Bank of England,2020,en,-0.9979,-0.277591972315745,-0.35497874,False,False,False,False,19883.90039,0.1,49.54000092,0.6,1.103299975,6564.299805,538694,1839,247983.412,-0.056,0.263,-0.072,5.2,1.3396,4.4
2020-12-10,r201204a_BOE,United Kingdom,Some monetary policy options,Saunders,False,6298,BOE,Bank of England,2020,en,-0.9979,-0.277591972315745,-0.35497874,False,False,False,False,19756.09961,0.1,51.06999969,0.6,1.106379986,6599.799805,538694,1837,247983.412,-0.058,0.203,-0.105,5.2,1.3293,4.4
2020-12-11,r201204a_BOE,United Kingdom,Some monetary policy options,Saunders,False,6298,BOE,Bank of England,2020,en,-0.9979,-0.277591972315745,-0.35497874,False,True,True,False,19622.19922,0.1,50.74000168,0.6,1.095499992,6546.799805,538694,1844,247983.412,-0.061,0.172,-0.113,5.2,1.3223,4.4
2020-12-14,r201204a_BOE,United Kingdom,Some monetary policy options,Saunders,False,6298,BOE,Bank of England,2020,en,-0.9979,-0.277591972315745,-0.35497874,False,False,False,False,19764.0,0.1,50.79999924,0.6,1.097489953,6531.799805,538694,1832,247983.412,-0.052,0.224,-0.081,5.2,1.3322,4.4
2020-12-15,r201204a_BOE,United Kingdom,Some monetary policy options,Saunders,False,6298,BOE,Bank of England,2020,en,-0.9979,-0.277591972315745,-0.35497874,False,False,False,False,19852.40039,0.1,50.88000107,0.6,1.097079992,6513.299805,538694,1855,247983.412,-0.054,0.262,-0.051,5.2,1.3461,4.4
2020-12-16,r201204a_BOE,United Kingdom,Some monetary policy options,Saunders,False,6298,BOE,Bank of England,2020,en,-0.9979,-0.277591972315745,-0.35497874,False,False,False,False,20096.59961,0.1,51.20000076,0.6,1.106080055,6570.899902,538694,1859,247983.412,-0.014,0.274,-0.065,5.2,1.3507,4.4
2020-12-17,r201204a_BOE,United Kingdom,Some monetary policy options,Saunders,False,6298,BOE,Bank of England,2020,en,-0.9979,-0.277591972315745,-0.35497874,False,True,False,False,20296.0,0.1,51.88000107,0.6,1.106950045,6551.100098,538694,1890,247983.412,-0.015,0.288,-0.042,5.2,1.3582,4.4
2020-12-18,r201204a_BOE,United Kingdom,Some monetary policy options,Saunders,False,6298,BOE,Bank of England,2020,en,-0.9979,-0.277591972315745,-0.35497874,False,True,False,False,20116.30078,0.1,52.47000122,0.6,1.106490016,6529.200195,538694,1889,247983.412,-0.015,0.25,-0.077,5.2,1.352,4.4
2020-12-21,r201204a_BOE,United Kingdom,Some monetary policy options,Saunders,False,6298,BOE,Bank of England,2020,en,-0.9979,-0.277591972315745,-0.35497874,False,False,False,False,19692.09961,0.1,52.34000015,0.6,1.096989989,6416.299805,538694,1883,247983.412,-0.017,0.207,-0.102,5.2,1.3463,4.4
2020-12-22,r201204a_BOE,United Kingdom,Some monetary policy options,Saunders,False,6298,BOE,Bank of England,2020,en,-0.9979,-0.277591972315745,-0.35497874,False,False,False,False,19950.69922,0.1,50.93000031,0.6,1.09916997,6416.299805,538694,1870,247983.412,-0.041,0.184,-0.122,5.2,1.336,4.4
2020-12-23,r201204a_BOE,United Kingdom,Some monetary policy options,Saunders,False,6298,BOE,Bank of England,2020,en,-0.9979,-0.277591972315745,-0.35497874,False,False,False,False,20297.80078,0.1,51.59000015,0.6,1.099300027,6495.799805,538694,1878,247983.412,-0.042,0.285,-0.085,5.2,1.3492,4.4
2020-12-24,r201204a_BOE,United Kingdom,Some monetary policy options,Saunders,False,6298,BOE,Bank of England,2020,en,-0.9979,-0.277591972315745,-0.35497874,False,False,False,False,20546.69922,0.1,51.75999832,0.6,1.107499957,6502.100098,538694,1883,247983.412,-0.044,0.257,-0.104,5.2,1.3555,4.4
2020-12-29,r201204a_BOE,United Kingdom,Some monetary policy options,Saunders,False,6298,BOE,Bank of England,2020,en,-0.9979,-0.277591972315745,-0.35497874,False,False,False,False,20897.59961,0.1,51.63000107,0.6,1.101699948,6602.700195,538694,1883,247983.412,-0.036,0.213,-0.15,5.2,1.35,4.4
2020-12-30,r201204a_BOE,United Kingdom,Some monetary policy options,Saunders,False,6298,BOE,Bank of England,2020,en,-0.9979,-0.277591972315745,-0.35497874,False,False,False,False,20715.09961,0.1,51.52000046,0.6,1.101500034,6555.799805,538694,1893,247983.412,0.028,0.211,-0.155,5.2,1.3622,4.4
2020-12-31,r201204a_BOE,United Kingdom,Some monetary policy options,Saunders,False,6298,BOE,Bank of England,2020,en,-0.9979,-0.277591972315745,-0.35497874,False,False,False,False,20488.30078,0.1,51.52000046,0.6,1.108029962,6460.5,538694,1895,247983.412,0.029,0.196,-0.155,5.2,1.3673,4.4
2021-01-04,r201204a_BOE,United Kingdom,Some monetary policy options,Saunders,False,6298,BOE,Bank of England,2020,en,-0.9979,-0.277591972315745,-0.35497874,False,False,False,False,20537.90039,0.1,53.31999969,0.7,1.116899967,6571.899902,538012,1947,249689.5341,-0.139,0.174,-0.153,5.1,1.3569,4.3
2021-01-05,r201204a_BOE,United Kingdom,Some monetary policy options,Saunders,False,6298,BOE,Bank of England,2020,en,-0.9979,-0.277591972315745,-0.35497874,False,False,False,False,20717.40039,0.1,53.88000107,0.7,1.10739994,6612.299805,538012,1954,249689.5341,-0.109,0.213,-0.133,5.1,1.3624,4.3
2021-01-06,r201204a_BOE,United Kingdom,Some monetary policy options,Saunders,False,6298,BOE,Bank of England,2020,en,-0.9979,-0.277591972315745,-0.35497874,False,False,False,False,20973.19922,0.1,54.72000122,0.7,1.107920051,6841.899902,538012,1909,249689.5341,-0.096,0.246,-0.131,5.1,1.3607,4.3
2021-01-07,r210107a_BOE,United Kingdom,Why central banks need new tools for dealing with market dysfunction,Hauser,False,3574,BOE,Bank of England,2021,en,0.9961,-0.499999997395833,0.1006632,True,False,False,False,21009.90039,0.1,54.90000153,0.7,1.10405004,6857.0,538012,1914,249689.5341,-0.101,0.286,-0.13,5.1,1.3563,4.3
2021-01-08,r210107a_BOE,United Kingdom,Why central banks need new tools for dealing with market dysfunction,Hauser,False,3574,BOE,Bank of England,2021,en,0.9961,-0.499999997395833,0.1006632,False,True,False,False,21064.19922,0.1,56.29999924,0.7,1.105759978,6873.299805,538012,1835,249689.5341,-0.086,0.288,-0.09,5.1,1.3563,4.3
2021-01-11,r210111a_BOE,United Kingdom,Responsible openness: The PRAâ€™s approach to supervising banks,Bailey,True,2910,BOE,Bank of England,2021,en,0.9998,0.325842692968059,0.057831857,True,False,False,False,20776.09961,0.1,56.27999878,0.7,1.10897994,6798.5,538012,1851,249689.5341,-0.026,0.312,-0.112,5.1,1.3514,4.3
2021-01-11,r210111b_BOE,United Kingdom,Letâ€™s talk about negative interest rates,Tenreyro,False,7664,BOE,Bank of England,2021,en,0.9981,-0.230046947816791,-0.016165406,True,False,False,False,20776.09961,0.1,56.27999878,0.7,1.10897994,6798.5,538012,1851,249689.5341,-0.026,0.312,-0.112,5.1,1.3514,4.3
2021-01-12,r210112a_BOE,United Kingdom,Covid and the composition of spending,Broadbent,False,6121,BOE,Bank of England,2021,en,0.9983,-0.487603303770234,-0.05426906,True,True,False,False,20713.0,0.1,56.77999878,0.7,1.111919999,6754.100098,538012,1844,249689.5341,-0.027,0.355,-0.068,5.1,1.3663,4.3
2021-01-13,r210112a_BOE,United Kingdom,Covid and the composition of spending,Broadbent,False,6121,BOE,Bank of England,2021,en,0.9983,-0.487603303770234,-0.05426906,False,True,False,False,20616.30078,0.1,57.41999817,0.7,1.119510055,6745.5,538012,1855,249689.5341,-0.028,0.31,-0.101,5.1,1.3637,4.3
2021-01-14,r210112a_BOE,United Kingdom,Covid and the composition of spending,Broadbent,False,6121,BOE,Bank of England,2021,en,0.9983,-0.487603303770234,-0.05426906,False,False,False,False,20775.80078,0.1,56.54000092,0.7,1.122079968,6802.0,538012,1851,249689.5341,-0.015,0.294,-0.108,5.1,1.3687,4.3
2021-01-15,r210112a_BOE,United Kingdom,Covid and the composition of spending,Broadbent,False,6121,BOE,Bank of England,2021,en,0.9983,-0.487603303770234,-0.05426906,False,False,False,False,20615.59961,0.1,56.63999939,0.7,1.125800014,6735.700195,538012,1830,249689.5341,-0.061,0.287,-0.136,5.1,1.3586,4.3
2021-01-18,r210112a_BOE,United Kingdom,Covid and the composition of spending,Broadbent,False,6121,BOE,Bank of England,2021,en,0.9983,-0.487603303770234,-0.05426906,False,False,False,False,20639.30078,0.1,56.63999939,0.7,1.124729991,6720.700195,538012,1840,249689.5341,-0.035,0.29,-0.136,5.1,1.3584,4.3
2021-01-19,r210112a_BOE,United Kingdom,Covid and the composition of spending,Broadbent,False,6121,BOE,Bank of England,2021,en,0.9983,-0.487603303770234,-0.05426906,False,False,False,False,20602.90039,0.1,56.08000183,0.7,1.124330044,6713.0,538012,1842,249689.5341,0.014,0.29,-0.124,5.1,1.3628,4.3
2021-01-20,r210112a_BOE,United Kingdom,Covid and the composition of spending,Broadbent,False,6121,BOE,Bank of England,2021,en,0.9983,-0.487603303770234,-0.05426906,False,False,False,False,20881.5,0.1,56.61999893,0.7,1.123929977,6740.399902,538012,1867,249689.5341,0.042,0.301,-0.114,5.1,1.3653,4.3
2021-01-21,r210112a_BOE,United Kingdom,Covid and the composition of spending,Broadbent,False,6121,BOE,Bank of England,2021,en,0.9983,-0.487603303770234,-0.05426906,False,False,False,False,20793.69922,0.1,56.24000168,0.7,1.128010035,6715.399902,538012,1866,249689.5341,0.044,0.331,-0.106,5.1,1.3732,4.3
2021-01-22,r210112a_BOE,United Kingdom,Covid and the composition of spending,Broadbent,False,6121,BOE,Bank of England,2021,en,0.9983,-0.487603303770234,-0.05426906,False,False,False,False,20596.90039,0.1,56.16999817,0.7,1.128280044,6695.100098,538012,1856,249689.5341,0.046,0.303,-0.117,5.1,1.3684,4.3
2021-01-25,r210112a_BOE,United Kingdom,Covid and the composition of spending,Broadbent,False,6121,BOE,Bank of England,2021,en,0.9983,-0.487603303770234,-0.05426906,False,False,False,False,20350.40039,0.1,56.02000046,0.7,1.124729991,6638.899902,538012,1855,249689.5341,-0.035,0.264,-0.134,5.1,1.3674,4.3
2021-01-26,r210112a_BOE,United Kingdom,Covid and the composition of spending,Broadbent,False,6121,BOE,Bank of England,2021,en,0.9983,-0.487603303770234,-0.05426906,False,False,False,False,20448.40039,0.1,56.34000015,0.7,1.126160026,6654.0,538012,1851,249689.5341,0.036,0.267,-0.136,5.1,1.3733,4.3
2021-01-27,r210112a_BOE,United Kingdom,Covid and the composition of spending,Broadbent,False,6121,BOE,Bank of England,2021,en,0.9983,-0.487603303770234,-0.05426906,False,False,False,False,20278.40039,0.1,56.47999954,0.7,1.129639983,6567.399902,538012,1845,249689.5341,0.042,0.269,-0.133,5.1,1.3686,4.3
2021-01-28,r210112a_BOE,United Kingdom,Covid and the composition of spending,Broadbent,False,6121,BOE,Bank of England,2021,en,0.9983,-0.487603303770234,-0.05426906,False,False,False,False,20368.30078,0.1,56.59000015,0.7,1.129240036,6526.200195,538012,1841,249689.5341,0.029,0.29,-0.107,5.1,1.3718,4.3
2021-01-29,r210129a_BOE,United Kingdom,Lessons from the pandemic: Has the simpler post-2008 financial system held up? And where do we go from here?,Knowles,False,2522,BOE,Bank of England,2021,en,0.9964,-0.549295770779607,-0.12350814,True,False,False,False,20228.59961,0.1,56.34999847,0.7,1.132310033,6407.5,538012,1850,249689.5341,0.03,0.329,-0.101,5.1,1.3702,4.3
2021-02-01,r210129a_BOE,United Kingdom,Lessons from the pandemic: Has the simpler post-2008 financial system held up? And where do we go from here?,Knowles,False,2522,BOE,Bank of England,2021,en,0.9964,-0.549295770779607,-0.12350814,False,False,False,False,20392.59961,0.1,55.88000107,0.4,1.12966001,6466.399902,538012,1864,249586.1029,0.017,0.321,-0.107,5.0,1.3661,4.5
2021-02-02,r210129a_BOE,United Kingdom,Lessons from the pandemic: Has the simpler post-2008 financial system held up? And where do we go from here?,Knowles,False,2522,BOE,Bank of England,2021,en,0.9964,-0.549295770779607,-0.12350814,False,False,False,False,20690.19922,0.1,58.04999924,0.4,1.133000016,6516.700195,538012,1833,249586.1029,-0.054,0.351,-0.09,5.0,1.3665,4.5
2021-02-03,r210129a_BOE,United Kingdom,Lessons from the pandemic: Has the simpler post-2008 financial system held up? And where do we go from here?,Knowles,False,2522,BOE,Bank of England,2021,en,0.9964,-0.549295770779607,-0.12350814,False,False,False,False,20752.40039,0.1,58.93999863,0.4,1.134600043,6507.799805,538012,1835,249586.1029,0.028,0.37,-0.086,5.0,1.3644,4.5
2021-02-04,r210129a_BOE,United Kingdom,Lessons from the pandemic: Has the simpler post-2008 financial system held up? And where do we go from here?,Knowles,False,2522,BOE,Bank of England,2021,en,0.9964,-0.549295770779607,-0.12350814,False,False,False,True,20809.30078,0.1,59.04999924,0.4,1.133479953,6503.700195,538012,1791,249586.1029,0.029,0.442,-0.024,5.0,1.367,4.5
2021-02-05,r210205a_BOE,United Kingdom,Modern challenges for the modern central bank: perspectives from the Bank of England,Bailey,True,2123,BOE,Bank of England,2021,en,0.9957,-0.325581391563007,-0.08948976,True,False,False,False,21066.90039,0.1,59.79000092,0.4,1.14260006,6489.299805,538012,1813,249586.1029,0.03,0.487,-0.007,5.0,1.3733,4.5
2021-02-08,r210205a_BOE,United Kingdom,Modern challenges for the modern central bank: perspectives from the Bank of England,Bailey,True,2123,BOE,Bank of England,2021,en,0.9957,-0.325581391563007,-0.08948976,False,False,False,False,21086.59961,0.1,60.70000076,0.4,1.140089989,6523.5,538012,1834,249586.1029,0.052,0.477,-0.034,5.0,1.3738,4.5
2021-02-09,r210205a_BOE,United Kingdom,Modern challenges for the modern central bank: perspectives from the Bank of England,Bailey,True,2123,BOE,Bank of England,2021,en,0.9957,-0.325581391563007,-0.08948976,False,False,False,False,21112.90039,0.1,61.27000046,0.4,1.140380025,6531.600098,538012,1838,249586.1029,0.027,0.463,-0.035,5.0,1.3814,4.5
2021-02-10,r210210a_BOE,United Kingdom,The case for an open financial system,Bailey,True,2566,BOE,Bank of England,2021,en,0.9998,-0.0786516845095316,0.029730018,True,True,False,False,20996.40039,0.1,61.68000031,0.4,1.139989972,6524.399902,538012,1843,249586.1029,0.028,0.489,-0.029,5.0,1.3828,4.5
2021-02-10,r210210b_BOE,United Kingdom,Goldilocks and the three pillars: how much capital is just right?,Sweeney,False,2608,BOE,Bank of England,2021,en,0.999,-0.346938771970012,0.017928388,True,True,False,False,20996.40039,0.1,61.68000031,0.4,1.139989972,6524.399902,538012,1843,249586.1029,0.028,0.489,-0.029,5.0,1.3828,4.5
2021-02-11,r210210b_BOE,United Kingdom,Goldilocks and the three pillars: how much capital is just right?,Sweeney,False,2608,BOE,Bank of England,2021,en,0.999,-0.346938771970012,0.017928388,False,False,False,False,21017.90039,0.1,61.5,0.4,1.141080022,6528.700195,538012,1827,249586.1029,0.029,0.471,-0.039,5.0,1.3815,4.5
